Sender,Recipient,SenderLat,SenderLong,RecLat,RecLong,Date
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-07-24
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-07-24
Hartmann; C. Sadakichi,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1888-07-24
Spielmann; M. H.,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-07-24
Stafford; Susan,Whitman; Walt,39.83081818,-74.99189758,39.94525146,-75.119133,1888-07-24
Carey; William,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-07-25
O'Connor; William D.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-07-25
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-07-25
Whitman; Walt,Rhys; Ernest,39.94525146,-75.119133,51.50642014,-0.127210006,1888-07-26
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-07-27
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-07-27
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-07-27
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-07-28
Whitman; Walt,O'Connor; William D.,,,,,0188-07-29
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-07-30
Whitman; Walt,Burroughs; John,39.94525146,-75.119133,,,1888-07-31
Myrick; Charles S.,Whitman; Walt,39.94525146,-75.119133,39.95222092,-75.16217804,1888-07-xx
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-08-02
O'Connor; William D.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-08-03
Baker; John,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-08-04
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-08-04
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-08-04
Whitman; Walt,Costelloe; Mary Smith,39.94525146,-75.119133,51.50642014,-0.127210006,1888-08-04
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-08-04
Hollyer; Samuel,Whitman; Walt,,,,,1888-08-05
Whitman; Walt,Hollyer; Samuel,,,,,1888-08-05
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-08-06
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-08-07
[Spielmann; M. H.],Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-08-07
Taylor; Jessie E.,Whitman; Walt,-22.57568741,144.5352631,39.94525146,-75.119133,1888-08-07
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-08-08
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-08-08
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-08-09
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-08-10
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-8-10/11
Ingram; William,Whitman; Walt,40.32889938,-75.33029938,39.94525146,-75.119133,1888-08-10
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-08-11
Whitman; Walt,Stafford; Susan,39.94525146,-75.119133,39.83081818,-74.99189758,1888-08-12
Whitman; Walt,Whitman; Louisa Orr?,39.94525146,-75.119133,,,1888-08-13
Whitman; Walt,Donaldson; Thomas,39.94525146,-75.119133,,,1888-08-14
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-08-14
Whitman; Walt,Editor of Springfield Republican,39.94525146,-75.119133,42.10124969,-72.5892868,1888-08-14
Browning; C. H.,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1888-08-15
Whitman; Walt,Johnston; Alma Calder,39.94525146,-75.119133,40.71455002,-74.00714111,1888-08-15
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-08-15
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-08-17
Costelloe; Mary Smith,Whitman; Walt,52.30332184,-3.511049986,39.94525146,-75.119133,1888-08-21
Clifford; John Herbert,Whitman; Walt,44.67026901,-70.15094757,39.94525146,-75.119133,1888-08-21
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-08-22
Whitman; Walt,Stafford; Susan,39.94525146,-75.119133,39.83081818,-74.99189758,1888-08-22
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-08-24
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-08-25
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-08-26
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-08-27
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-08-28
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,[1888-08-28]
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1888-08-28
Bates; Charlotte Fiske,Whitman; Walt,42.36679077,-71.10601044,39.94525146,-75.119133,1888-08-29
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-08-29
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-08-30
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1888-08-30
Dowden; Edward,Whitman; Walt,53.34806824,-6.248270035,39.94525146,-75.119133,1888-08-31
O'Connor; William D.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-08-31
Whitman; Walt,Burroughs; John,39.94525146,-75.119133,41.78517151,-73.95947266,1888-08-31
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-08-31
Costelloe; Mary Smith,Whitman; Walt,52.30332184,-3.511049986,39.94525146,-75.119133,1888-09-01
Rolleston; T. W. H.,Whitman; Walt,53.13291931,-6.092070103,39.94525146,-75.119133,1888-09-01
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-09-01
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-02
Morse; Sidney H.,Whitman; Walt,41.88425064,-87.63244629,39.94525146,-75.119133,1888-09-02
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-09-02
Whitman; Walt,Costello; Mary Smith,39.94525146,-75.119133,52.30332184,-3.511049986,1888-09-02
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-03
Stowe; Mrs. C. F.,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1888-09-03
Williams; Mrs. Mary B. N.,Whitman; Walt,39.36286926,-74.42636871,39.94525146,-75.119133,1888-09-03
Whitman; Walt,Costelloe; Mary Smith,,,,,1888-09-02
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-09-03
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-04
Kennedy; William Sloane,Whitman; Walt,,,39.94525146,-75.119133,1888-09-04
Whitman; Walt,Stafford; Susan,39.94525146,-75.119133,39.86323166,-75.00611115,1888-09-05
Whitman; Walt,To the Editor; New York Herald,39.94525146,-75.119133,40.71455002,-74.00714111,1888-09-06
Smith; Logan Pearsall,Whitman; Walt,52.30332184,-3.511049986,39.94525146,-75.119133,1888-09-07
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-07
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-08
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-09-08
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-09
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1888-09-09
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-10
Whitman; Walt,Klein; Jacob,38.6277504,-90.19956207,39.94525146,-75.119133,1888-09-10
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-09-10
Whitman; Walt,Stafford; Susan,39.94525146,-75.119133,39.83081818,-74.99189758,1888-09-10
Whitman; Walt,Knortz; Dr. Karl,39.94525146,-75.119133,40.71455002,-74.00714111,1888-09-10
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-11
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-12
Ingram; William,Whitman; Walt,40.32889938,-75.33029938,39.94525146,-75.119133,1888-09-12
Whitman; Walt,Ingram; William,39.94525146,-75.119133,40.32889938,-75.33029938,1888-09-13
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-09-13
Whitman; Walt,Linton; William J.,39.94525146,-75.119133,41.307621,-72.92462158,1888-09-13
Whitman; Walt,Rhys; Ernest,39.94525146,-75.119133,51.50642014,-0.127210006,1888-09-13
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-14
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-15
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-17
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1888-09-17
Whitman; Walt,Klein; Jacob,39.94525146,-75.119133,38.6277504,-90.19956207,1888-09-17
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-09-18/19
Bennett; James Gordon,Whitman; Walt,,,,,1888-09-18
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-19
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-09-19
Whitman; Walt,Morse; Sidney H.,39.94525146,-75.119133,,,1888-09-19
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-09-19
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-20
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-21
Haley; Mrs. C. S.,Whitman; Walt,42.47322083,-73.16970825,39.94525146,-75.119133,1888-09-21
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-22
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-09-22
Chambers; Julius,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-09-23
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-24
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-09-25
Forman; H. Buxton,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-09-26
Hinton; Richard J.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-09-26
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-27
Dalmon; Charles William,Whitman; Walt,53.4100914,-2.978430033,39.94525146,-75.119133,1888-09-27
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-28
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-09-30
Whitman; Walt,Editor; Century Illustrated Monthly Review,39.94525146,-75.119133,40.71455002,-74.00714111,1888-09-xx
Whitman; Walt,Editor; Century Illustrated Monthly Review,39.94525146,-75.119133,40.71455002,-74.00714111,1888-09-xx
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-10-01
Costelloe; Mary Smith,Whitman; Walt,52.30332184,-3.511049986,39.94525146,-75.119133,1888-10-01
Horne; Herbert P.,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-10-01
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-10-03
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-10-03
Whitman; Walt,Costello; Mary Smith,39.94525146,-75.119133,51.50642014,-0.127210006,1888-10-04
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,42.39625931,-71.17700958,1888-10-04
Linton; William J.,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-10-03
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-10-05
O'Connor; William D.,Whitman; Walt,,,,,1888-10-05
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-10-06
Whitman; Walt,Burroughs; John,39.94525146,-75.119133,41.78517151,-73.95947266,1888-10-06
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-10-07
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-10-07
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-10-09
Kennedy; William Sloane,Whitman; Walt,42.36679077,-71.10601044,39.94525146,-75.119133,1888-10-09
Mather; T. W.,Whitman; Walt,41.307621,-72.92462158,39.94525146,-75.119133,1888-10-09
O'Connor; William D.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-10-09
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-10-09
Marshall; G. M.,Whitman; Walt,44.29468918,-93.27539063,39.94525146,-75.119133,1888-10-10
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-10-11
Rhys; Ernest,Whitman; Walt,52.32506561,-3.799966097,39.94525146,-75.119133,1888-10-11
Garland; Hamlin,Whitman; Walt,,,,,1888-10-11
Whitman; Walt,McKay; David,39.94525146,-75.119133,39.95222092,-75.16217804,1888-10-11
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-10-13
Whitman; Walt,Burroughs; John; William D. O'Connor; and Richard Maurice Bucke,39.94525146,-75.119133,41.78517151,-73.95947266,1888-10-15
Buck; Jerome,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-10-16
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-10-16
Burroughs; John,Whitman; Walt,41.78517151,-73.95947266,39.94525146,-75.119133,1888-10-16
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-10-16
Whitman; Walt,Doyle; Peter,39.94525146,-75.119133,41.82387161,-71.4119873,1888-10-17
Garland; Hamlin,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1888-10-18
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1888-10-18
Gilder; Jeannette L and Joseph B.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-10-19
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1888-10-19
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-10-19
Whitman; Walt,Gilder,,,,,1888-10-20
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1888-10-20
Child; Josiah,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-10-20
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-10-21
Smith; Logan Pearsall,Whitman; Walt,51.75629044,-1.25951004,39.94525146,-75.119133,1888-10-21
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-10-21
Whitman; Walt,McKay; David,39.94525146,-75.119133,,,1888-10-22
Whitman; Walt,Oldach; Frederick,39.94525146,-75.119133,39.95222092,-75.16217804,1888-10-22
Whitman; Walt,Costello; Mary Smith,39.94525146,-75.119133,51.50642014,-0.127210006,1888-10-23
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-10-23
McKay; David,Whitman; Walt?,,,,,1888-10-23
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-10-24
Garland; Hamlin,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1888-10-24
Stafford; Susan,Whitman; Walt,39.65145874,-75.32433319,39.94525146,-75.119133,1888-10-24
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-10-25
Stedman; Edmund Clarence,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-10-25
Whitman; Walt,Garland; Hamlin,39.94525146,-75.119133,42.35866165,-71.05673981,1888-10-25
Whitman; Walt,Kennedy; William Sloane and John Burroughs,39.94525146,-75.119133,,,1888-10-25
Whitman; Walt,Whitman; Thomas Jefferson,,,,,1888-10-25
Angus; W. C.,Whitman; Walt,55.85783005,-4.242509842,39.94525146,-75.119133,1888-10-26
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-10-26
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-10-26
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1888-10-27
O'Connor; William D.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-10-27
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-10-28
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-10-28
Whitman; Walt,Ferguson Brothers & Co.,39.94525146,-75.119133,39.95222092,-75.16217804,1888-10-29
Morse; Sidney H.,Whitman; Walt,,,39.94525146,-75.119133,1888-10-30
Blauvelt; William H.,Whitman; Walt,42.85435867,-74.99363708,39.94525146,-75.119133,1888-10-31
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-10-31
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1888-10-xx
Whitman; Louisa Orr,Whitman; Walt,,,,,1888-10-xx
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-11-01
O'Connor; William D.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-11-01
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-11-01
Sayle; Wellesley,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-11-03
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-11-04
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-11-03/04
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-11-05
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-11-06
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-11-06/07
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-11-08
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-11-08
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-11-09
Garland; Hamlin,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1888-11-09
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-11-09
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-11-10
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-11-11
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-11-13
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-11-13
Unknown Correspondent,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1888-11-13
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-11-14
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-11-16
Garland; Hamlin,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1888-11-16
Gilder; Joseph B.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-11-17
Whitman; Walt,Garland; Hamlin,39.94525146,-75.119133,42.35866165,-71.05673981,1888-11-18
Whitman; Walt,Whitman; Louisa Orr,39.94525146,-75.119133,40.0762291,-74.85746002,1888-11-19
Whitman; Walt,Child; Josiah,39.94525146,-75.119133,51.50642014,-0.127210006,1888-11-20
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-11-20
Whitman; Walt,Stafford; Harry,39.94525146,-75.119133,,,1888-11-21
Whitman; Walt,Dowden; Edward,39.94525146,-75.119133,,,1888-11-21
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-11-22
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-11-22
